Chromosome,Strand,Start,End,ReadCount,ModeLocation,ModeReadCount,Shape,TranscriptLocation,TranscriptID,GeneName,GeneType,X..Capped,tissue
chrX,-,138072755,138072761,15.0839095626058,138072758,7.5419547813029,None,tss,ENSG00000129682,ENSG00000129682,gene,100,K562
chr11,-,2906995,2907013,23.0921789033897,2907004,11.5460894516948,None,tss,ENSG00000129757,ENSG00000129757,gene,100,K562
chr19,-,821931,821981,7.92476451663623,821956,3.96238225831812,None,tss,ENSG00000129951,ENSG00000129951,gene,100,K562
chr19,-,55669093,55669106,11.8482311644949,55669099.5,5.92411558224747,None,tss,ENSG00000129991,ENSG00000129991,gene,100,K562
chrX,+,67913471,67913495,27.4399987434711,67913483,13.7199993717355,None,tss,ENSG00000130052,ENSG00000130052,gene,100,K562
chr19,+,11649659,11649674,0.449357776584972,11649666.5,0.224678888292486,None,tss,ENSG00000130176,ENSG00000130176,gene,100,K562
chr19,+,45349540,45349625,30.1945219677289,45349582.5,15.0972609838645,None,tss,ENSG00000130202,ENSG00000130202,gene,100,K562
chr19,+,45409042,45409061,14.603271107323,45409051.5,7.30163555366148,None,tss,ENSG00000130203,ENSG00000130203,gene,100,K562
chr19,+,45417976,45417994,0.617720729252657,45417985,0.308860364626329,None,tss,ENSG00000130208,ENSG00000130208,gene,100,K562
chr19,-,19006687,19006715,0.186648885203774,19006701,0.0933244426018868,None,tss,ENSG00000130283,ENSG00000130283,gene,100,K562
chr6,+,158244223,158244301,44.0362832511747,158244262,22.0181416255874,None,tss,ENSG00000130340,ENSG00000130340,gene,100,K562
chr11,-,8615720,8615813,9.16886239917138,8615766.5,4.58443119958569,None,tss,ENSG00000130413,ENSG00000130413,gene,100,GM12878
chr19,+,18496957,18496977,70.2091419470736,18496967,35.1045709735368,None,tss,ENSG00000130513,ENSG00000130513,gene,100,K562
chr19,-,49658641,49658676,15.0577234386586,49658658.5,7.52886171932932,None,tss,ENSG00000130528,ENSG00000130528,gene,100,K562
chr19,+,49661037,49661077,7.31818034177427,49661057,3.65909017088713,None,tss,ENSG00000130529,ENSG00000130529,gene,100,K562
chr11,+,1874342,1874372,169.86267089579,1874357,84.9313354478948,None,tss,ENSG00000130592,ENSG00000130592,gene,100,GM12878
chr16,+,202850,202864,59.972650855568,202857,29.986325427784,None,tss,ENSG00000130656,ENSG00000130656,gene,100,K562
chr20,-,60942361,60942376,10.0465916031645,60942368.5,5.02329580158223,None,tss,ENSG00000130702,ENSG00000130702,gene,100,K562
chr12,+,123319973,123320059,8.70782128315084,123320016,4.35391064157542,None,tss,ENSG00000130787,ENSG00000130787,gene,100,K562
chr19,-,10213345,10213360,0.526157615377028,10213352.5,0.263078807688514,None,tss,ENSG00000130812,ENSG00000130812,gene,100,GM12878
chrX,+,152953374,152953391,198.230033053907,152953382.5,99.1150165269533,None,tss,ENSG00000130821,ENSG00000130821,gene,100,K562
chrX,-,152939797,152939823,0.346459641395859,152939810,0.17322982069793,None,tss,ENSG00000130822,ENSG00000130822,gene,100,K562
chrX,+,152912616,152912667,6.59670002469413,152912641.5,3.29835001234707,None,tss,ENSG00000130829,ENSG00000130829,gene,100,K562
chrX,-,154033686,154033783,210.586272526489,154033734.5,105.293136263244,None,tss,ENSG00000130830,ENSG00000130830,gene,100,K562
chr19,+,54041382,54041437,2.95856053046488,54041409.5,1.47928026523244,None,tss,ENSG00000130844,ENSG00000130844,gene,100,GM12878
chr9,-,99145957,99146012,3.98483364971934,99145984.5,1.99241682485967,None,tss,ENSG00000130958,ENSG00000130958,gene,100,K562
chrX,+,37208540,37208625,7.3798674305814,37208582.5,3.6899337152907,None,tss,ENSG00000130962,ENSG00000130962,gene,100,K562
chr6,+,151561535,151561551,1.25135248070017,151561543,0.625676240350085,None,tss,ENSG00000131016,ENSG00000131016,gene,100,K562
chr6,-,152623231,152623294,9.34093239120868,152623262.5,4.67046619560434,None,tss,ENSG00000131018,ENSG00000131018,gene,100,GM12878
chr19,+,55591743,55591780,1.20579769283321,55591761.5,0.602898846416607,None,tss,ENSG00000131037,ENSG00000131037,gene,100,K562
chr20,-,33460621,33460668,8.85681557189875,33460644.5,4.42840778594937,None,tss,ENSG00000131067,ENSG00000131067,gene,100,K562
chr20,+,33464407,33464423,28.1001485369838,33464415,14.0500742684919,None,tss,ENSG00000131069,ENSG00000131069,gene,100,K562
chrX,-,65859096,65859155,8.31208005737861,65859125.5,4.15604002868931,None,tss,ENSG00000131080,ENSG00000131080,gene,100,GM12878
chrX,-,62974941,62975010,5.50025750704258,62974975.5,2.75012875352129,None,tss,ENSG00000131089,ENSG00000131089,gene,100,GM12878
chr4,+,331578,331615,12.1251630575454,331596.5,6.0625815287727,None,tss,ENSG00000131127,ENSG00000131127,gene,100,GM12878
chr3,-,16555018,16555038,30.0941691651086,16555028,15.0470845825543,None,tss,ENSG00000131378,ENSG00000131378,gene,100,GM12878
chr19,-,50868888,50868902,6.23077336945362,50868895,3.11538668472681,None,tss,ENSG00000131400,ENSG00000131400,gene,100,GM12878
chr19,-,51071649,51071703,2.61836374805568,51071676,1.30918187402784,None,tss,ENSG00000131409,ENSG00000131409,gene,100,K562
chr5,+,131593366,131593397,5.42815084911929,131593381.5,2.71407542455965,None,tss,ENSG00000131435,ENSG00000131435,gene,100,K562
chr5,+,141488318,141488397,44.2775804864128,141488357.5,22.1387902432064,None,tss,ENSG00000131507,ENSG00000131507,gene,100,K562
chr5,+,71403280,71403312,18.751397802081,71403296,9.37569890104052,None,tss,ENSG00000131711,ENSG00000131711,gene,100,K562
chr1,+,26737292,26737322,0.682102815347546,26737307,0.341051407673773,None,tss,ENSG00000131914,ENSG00000131914,gene,100,K562
chr14,+,55595960,55595976,15.8484217937063,55595968,7.92421089685313,None,tss,ENSG00000131981,ENSG00000131981,gene,100,GM12878
chr1,+,161677012,161677027,42.2208089409195,161677019.5,21.1104044704598,None,tss,ENSG00000132185,ENSG00000132185,gene,100,GM12878
chr11,+,5711010,5711105,110.247777339453,5711057.5,55.1238886697264,None,tss,ENSG00000132274,ENSG00000132274,gene,100,GM12878
chr10,+,129845867,129845888,6.66311849670276,129845877.5,3.33155924835138,None,tss,ENSG00000132334,ENSG00000132334,gene,100,GM12878
chr17,+,1665345,1665362,19.2235700531392,1665353.5,9.6117850265696,None,tss,ENSG00000132386,ENSG00000132386,gene,100,K562
chr4,-,71532209,71532244,93.2512821523562,71532226.5,46.6256410761781,None,tss,ENSG00000132465,ENSG00000132465,gene,100,GM12878
chr17,-,73874654,73874675,0.93410587865723,73874664.5,0.467052939328615,None,tss,ENSG00000132481,ENSG00000132481,gene,100,K562
chr17,+,6659354,6659398,32.4854329941331,6659376,16.2427164970665,None,tss,ENSG00000132530,ENSG00000132530,gene,100,GM12878
chr1,-,156647192,156647207,3.07573235542441,156647199.5,1.5378661777122,None,tss,ENSG00000132688,ENSG00000132688,gene,100,K562
chr1,-,157746914,157746929,5.64118330639288,157746921.5,2.82059165319644,None,tss,ENSG00000132704,ENSG00000132704,gene,100,GM12878
chr1,+,155829341,155829365,12.252856265066,155829353,6.12642813253299,None,tss,ENSG00000132718,ENSG00000132718,gene,100,GM12878
chr11,-,68518910,68518998,27.7191965010321,68518954,13.8595982505161,None,tss,ENSG00000132749,ENSG00000132749,gene,100,K562
chr20,+,39969519,39969596,2.76301429531861,39969557.5,1.38150714765931,None,tss,ENSG00000132793,ENSG00000132793,gene,100,K562
chr5,-,76383017,76383068,2.23694503307633,76383042.5,1.11847251653817,None,tss,ENSG00000132846,ENSG00000132846,gene,100,GM12878
chr1,+,62208091,62208182,4.44305838791665,62208136.5,2.22152919395832,None,tss,ENSG00000132849,ENSG00000132849,gene,100,GM12878
chr13,+,31309660,31309726,113.024100136603,31309693,56.5120500683017,None,tss,ENSG00000132965,ENSG00000132965,gene,100,GM12878
chr13,+,37006624,37006638,3.86469267836037,37006631,1.93234633918019,None,tss,ENSG00000133101,ENSG00000133101,gene,100,GM12878
chr13,-,43566332,43566422,43.8728299336207,43566377,21.9364149668103,None,tss,ENSG00000133106,ENSG00000133106,gene,100,GM12878
chr13,-,33780133,33780168,41.1743825375063,33780150.5,20.5871912687531,None,tss,ENSG00000133121,ENSG00000133121,gene,100,GM12878
chrX,+,106045891,106045998,1.76850930447047,106045944.5,0.884254652235237,None,tss,ENSG00000133138,ENSG00000133138,gene,100,GM12878
chrX,+,102840408,102840492,29.9193561749542,102840450,14.9596780874771,None,tss,ENSG00000133142,ENSG00000133142,gene,100,GM12878
chrX,-,102319092,102319107,0.187412442058364,102319099.5,0.093706221029182,None,tss,ENSG00000133169,ENSG00000133169,gene,100,GM12878
chr11,-,63933574,63933620,14.2868859579184,63933597,7.1434429789592,None,tss,ENSG00000133315,ENSG00000133315,gene,100,K562
chr11,+,63273547,63273624,2.37448215490241,63273585.5,1.1872410774512,None,tss,ENSG00000133317,ENSG00000133317,gene,100,K562
chr7,-,150329421,150329482,10.6098710253325,150329451.5,5.30493551266627,None,tss,ENSG00000133561,ENSG00000133561,gene,100,GM12878
chr7,+,150264435,150264467,0.340239253554266,150264451,0.170119626777133,None,tss,ENSG00000133574,ENSG00000133574,gene,100,GM12878
chr12,+,86268065,86268080,0.167821586975843,86268072.5,0.0839107934879217,None,tss,ENSG00000133636,ENSG00000133636,gene,100,K562
chr12,-,29936836,29936881,3.1747730352234,29936858.5,1.5873865176117,None,tss,ENSG00000133687,ENSG00000133687,gene,100,GM12878
chr8,-,86290333,86290348,26.1573030344506,86290340.5,13.0786515172253,None,tss,ENSG00000133742,ENSG00000133742,gene,100,K562
chr11,+,13299319,13299424,17.9332498017747,13299371.5,8.96662490088733,None,tss,ENSG00000133794,ENSG00000133794,gene,100,GM12878
chr11,+,12132117,12132160,44.0678463340327,12132138.5,22.0339231670164,None,tss,ENSG00000133816,ENSG00000133816,gene,100,K562
chr14,+,71108613,71108678,9.70440952083765,71108645.5,4.85220476041883,None,tss,ENSG00000133985,ENSG00000133985,gene,100,GM12878
chr3,-,9811595,9811666,2.75176710155526,9811630.5,1.37588355077763,None,tss,ENSG00000134072,ENSG00000134072,gene,100,K562
chr3,+,238969,239006,13.5747345174551,238987.5,6.78736725872755,None,tss,ENSG00000134121,ENSG00000134121,gene,100,GM12878
chr1,+,110230412,110230446,22.2896737297954,110230429,11.1448368648977,None,tss,ENSG00000134184,ENSG00000134184,gene,100,GM12878
chr1,-,110282931,110282945,1.78629455194919,110282938,0.893147275974595,None,tss,ENSG00000134202,ENSG00000134202,gene,100,K562
chr1,-,108507718,108507809,3.29046520682558,108507763.5,1.64523260341279,None,tss,ENSG00000134215,ENSG00000134215,gene,100,GM12878
chr1,-,114414316,114414407,45.9379397461452,114414361.5,22.9689698730726,None,tss,ENSG00000134242,ENSG00000134242,gene,100,GM12878
chr1,-,109940510,109940549,26.6999735323232,109940529.5,13.3499867661616,None,tss,ENSG00000134243,ENSG00000134243,gene,100,K562
chr1,+,117530211,117530214,0.438651948513461,117530212.5,0.219325974256731,None,tss,ENSG00000134247,ENSG00000134247,gene,100,K562
chr1,-,117664317,117664379,1.21380852361697,117664348,0.606904261808485,None,tss,ENSG00000134253,ENSG00000134253,gene,100,K562
chr1,+,117544366,117544411,4.01041323286844,117544388.5,2.00520661643422,None,tss,ENSG00000134256,ENSG00000134256,gene,100,GM12878
chr18,-,12657988,12658128,11.7589797805321,12658058,5.87948989026606,None,tss,ENSG00000134278,ENSG00000134278,gene,100,K562
chr2,+,9614652,9614697,38.5758919665641,9614674.5,19.287945983282,None,tss,ENSG00000134330,ENSG00000134330,gene,100,GM12878
chr11,+,26495590,26495631,1.31763515879597,26495610.5,0.658817579397987,None,tss,ENSG00000134343,ENSG00000134343,gene,100,GM12878
chr10,-,6104323,6104339,2.35890266286134,6104331,1.17945133143067,None,tss,ENSG00000134460,ENSG00000134460,gene,100,GM12878
chr10,+,11784360,11784448,8.90205027281919,11784404,4.4510251364096,None,tss,ENSG00000134463,ENSG00000134463,gene,100,K562
chr18,-,24128496,24128554,9.05000544028223,24128525,4.52500272014111,None,tss,ENSG00000134504,ENSG00000134504,gene,100,GM12878
chr18,+,20715441,20715457,9.65424716845858,20715449,4.82712358422929,None,tss,ENSG00000134508,ENSG00000134508,gene,100,GM12878
chrX,+,134166376,134166394,82.747066658059,134166385,41.3735333290295,None,tss,ENSG00000134590,ENSG00000134590,gene,100,K562
chrX,+,129305877,129305957,21.9014630042436,129305917,10.9507315021218,None,tss,ENSG00000134594,ENSG00000134594,gene,100,GM12878
chr1,+,60280611,60280663,5.48589497916738,60280637,2.74294748958369,None,tss,ENSG00000134709,ENSG00000134709,gene,100,GM12878
chr18,-,28682042,28682065,2.76973294714483,28682053.5,1.38486647357241,None,tss,ENSG00000134755,ENSG00000134755,gene,100,K562
chr18,+,33877654,33877706,35.8613075763546,33877680,17.9306537881773,None,tss,ENSG00000134775,ENSG00000134775,gene,100,GM12878
chr13,+,111156072,111156084,1.57151535877618,111156078,0.785757679388092,None,tss,ENSG00000134871,ENSG00000134871,gene,100,K562
chr11,-,128392085,128392232,46.9527240208295,128392158.5,23.4763620104147,None,tss,ENSG00000134954,ENSG00000134954,gene,100,GM12878
chr5,-,111092873,111092898,12.8779368738853,111092885.5,6.43896843694265,None,tss,ENSG00000134986,ENSG00000134986,gene,100,GM12878
chr9,+,75766763,75766789,213.601228320273,75766776,106.800614160137,None,tss,ENSG00000135046,ENSG00000135046,gene,100,K562
chr9,+,90341025,90341041,49.4127629319931,90341033,24.7063814659966,None,tss,ENSG00000135047,ENSG00000135047,gene,100,K562
chr5,-,157002775,157002790,19.3806271455971,157002782.5,9.69031357279853,None,tss,ENSG00000135074,ENSG00000135074,gene,100,GM12878
chr5,-,156569850,156569893,14.4678590943701,156569871.5,7.23392954718505,None,tss,ENSG00000135077,ENSG00000135077,gene,100,GM12878
chr12,-,121476770,121476790,5.01636681799099,121476780,2.50818340899549,None,tss,ENSG00000135114,ENSG00000135114,gene,100,GM12878
chr7,-,86849025,86849059,39.4627260684732,86849042,19.7313630342366,None,tss,ENSG00000135185,ENSG00000135185,gene,100,GM12878
chr7,+,114562475,114562524,14.6094039073818,114562499.5,7.30470195369092,None,tss,ENSG00000135272,ENSG00000135272,gene,100,GM12878
chr6,+,69345166,69345259,22.6040837989652,69345212.5,11.3020418994826,None,tss,ENSG00000135298,ENSG00000135298,gene,100,K562
chr6,+,86159765,86159820,7.09315376173429,86159792.5,3.54657688086714,None,tss,ENSG00000135318,ENSG00000135318,gene,100,GM12878
chr6,+,84743436,84743496,8.45778705098488,84743466,4.22889352549244,None,tss,ENSG00000135324,ENSG00000135324,gene,100,K562
chr11,-,33892079,33892121,14.3714121683205,33892100,7.18570608416023,None,tss,ENSG00000135363,ENSG00000135363,gene,100,K562
chr11,+,32851325,32851341,2.07992511811404,32851333,1.03996255905702,None,tss,ENSG00000135378,ENSG00000135378,gene,100,GM12878
chr12,+,53818855,53818919,6.47271032030851,53818887,3.23635516015426,None,tss,ENSG00000135409,ENSG00000135409,gene,100,K562
chr12,-,55378470,55378554,37.0656979530137,55378512,18.5328489765068,None,tss,ENSG00000135426,ENSG00000135426,gene,100,GM12878
chr12,-,58135903,58135974,7.15590955077686,58135938.5,3.57795477538843,None,tss,ENSG00000135439,ENSG00000135439,gene,100,GM12878
chr12,-,58026920,58026993,16.985973540583,58026956.5,8.4929867702915,None,tss,ENSG00000135454,ENSG00000135454,gene,100,K562
chr12,+,52638104,52638157,7.07528891529818,52638130.5,3.53764445764909,None,tss,ENSG00000135480,ENSG00000135480,gene,100,GM12878
chr12,+,52345448,52345532,3.10537612109651,52345490,1.55268806054826,None,tss,ENSG00000135503,ENSG00000135503,gene,100,K562
chr6,-,138744950,138744953,3.53935348798156,138744951.5,1.76967674399078,None,tss,ENSG00000135540,ENSG00000135540,gene,100,GM12878
chr6,+,122793058,122793087,2.11166262414855,122793072.5,1.05583131207428,None,tss,ENSG00000135549,ENSG00000135549,gene,100,K562
chr6,+,144471643,144471660,10.1870920311884,144471651.5,5.09354601559419,None,tss,ENSG00000135604,ENSG00000135604,gene,100,GM12878
chr2,-,73340013,73340113,1.3280644919421,73340063,0.66403224597105,None,tss,ENSG00000135631,ENSG00000135631,gene,100,K562
chr2,+,73143312,73143323,0.346692229111503,73143317.5,0.173346114555752,None,tss,ENSG00000135638,ENSG00000135638,gene,100,GM12878
chr16,+,85061367,85061430,10.0724576401651,85061398.5,5.03622882008256,None,tss,ENSG00000135709,ENSG00000135709,gene,100,K562
chr1,-,233431458,233431489,10.5392339365007,233431473.5,5.26961696825033,None,tss,ENSG00000135749,ENSG00000135749,gene,100,GM12878
chr1,-,182360918,182360933,156.77863410508,182360925.5,78.3893170525402,None,tss,ENSG00000135821,ENSG00000135821,gene,100,K562
chr1,+,182992545,182992630,9.92291616545619,182992587.5,4.96145808272809,None,tss,ENSG00000135862,ENSG00000135862,gene,100,GM12878
chr2,-,231789941,231789975,8.57492921874472,231789958,4.28746460937236,None,tss,ENSG00000135898,ENSG00000135898,gene,100,GM12878
chr2,-,231084659,231084721,132.828040076249,231084690,66.4140200381245,None,tss,ENSG00000135899,ENSG00000135899,gene,100,GM12878
chr2,-,225907150,225907205,27.2151428527923,225907177.5,13.6075714263962,None,tss,ENSG00000135905,ENSG00000135905,gene,100,GM12878
chr2,+,219745219,219745236,50.785160116489,219745227.5,25.3925800582445,None,tss,ENSG00000135925,ENSG00000135925,gene,100,GM12878
chr12,-,105478218,105478244,2.2347908758958,105478231,1.1173954379479,None,tss,ENSG00000136010,ENSG00000136010,gene,100,K562
chr12,-,95942563,95942595,1.26130749550598,95942579,0.63065374775299,None,tss,ENSG00000136014,ENSG00000136014,gene,100,K562
chr12,+,94542330,94542379,16.2016235034324,94542354.5,8.10081175171618,None,tss,ENSG00000136040,ENSG00000136040,gene,100,GM12878
chr12,+,102271436,102271486,14.0762900489165,102271461,7.03814502445825,None,tss,ENSG00000136048,ENSG00000136048,gene,100,GM12878
chr12,-,105352047,105352078,4.63778798154781,105352062.5,2.3188939907739,None,tss,ENSG00000136052,ENSG00000136052,gene,100,GM12878
chr13,+,50070077,50070150,37.5457048173441,50070113.5,18.7728524086721,None,tss,ENSG00000136147,ENSG00000136147,gene,100,GM12878
chr13,-,80915252,80915274,14.5287832719031,80915263,7.26439163595157,None,tss,ENSG00000136158,ENSG00000136158,gene,100,GM12878
chr7,-,30029367,30029474,15.0257908066542,30029420.5,7.51289540332708,None,tss,ENSG00000136193,ENSG00000136193,gene,100,GM12878
chr7,+,23312902,23312968,4.26792199275272,23312935,2.13396099637636,None,tss,ENSG00000136235,ENSG00000136235,gene,100,GM12878
chr7,+,16685764,16685820,180.642463852098,16685792,90.3212319260492,None,tss,ENSG00000136261,ENSG00000136261,gene,100,K562
chr7,-,45018602,45018625,71.7251092965955,45018613.5,35.8625546482978,None,tss,ENSG00000136286,ENSG00000136286,gene,100,GM12878
chr15,+,80987617,80987720,10.473993254518,80987668.5,5.23699662725898,None,tss,ENSG00000136379,ENSG00000136379,gene,100,GM12878
chr17,-,61777459,61777502,84.7389966684003,61777480.5,42.3694983342002,None,tss,ENSG00000136490,ENSG00000136490,gene,100,GM12878
chr3,+,187086155,187086211,6.78370868294115,187086183,3.39185434147058,None,tss,ENSG00000136514,ENSG00000136514,gene,100,GM12878
chr2,-,158182410,158182415,0.0273668631499819,158182412.5,0.0136834315749909,None,tss,ENSG00000136541,ENSG00000136541,gene,100,GM12878
chr2,+,158114478,158114500,18.2501113198711,158114489,9.12505565993553,None,tss,ENSG00000136542,ENSG00000136542,gene,100,K562
chr8,+,11351905,11351925,12.4396279123456,11351915,6.21981395617282,None,tss,ENSG00000136573,ENSG00000136573,gene,100,GM12878
chr1,-,206945830,206945845,0.84169152553722,206945837.5,0.42084576276861,None,tss,ENSG00000136634,ENSG00000136634,gene,100,GM12878
